Last Reported,Status,Type,ID,Dups,Name,vCenter,Datacenter,Cluster,Host,Tag Count,Server Type,Server Status,Server Environment,OS Type,Engagement Manager,Data Center,Clients - A to I,Client Size Class,Application Stack,Application Environment,QAD Support Environmets,Clients - J to Q,Clients - R to Z,DMZ Server,Zerto Protection,Zerto Destination,Clustered Servers
2018/01/10 21:00,1,VM Guest,50994.0,No,base RHEL 5 64-bit FDA Golden Image QAD 2010SE w%2fQXtend 1.8.3 - qqadldb06,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50993.0,Yes,base RHEL 6 64-bit FDA Golden Image QAD 2013EE w%2fQXtend 1.8.3 OE10 - qqadldb02,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50992.0,No,base RHEL 6 64-bit Golden Image TMS production - qtmsldb1,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50991.0,No,base RHEL 4 32-bit Golden Image - qqadldb1,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2016/12/26 05:55,2,VM Guest,50990.0,No,qdyeldb5,81834-vwnt06.odqad.com,ViaWest,Linux-NonProd,vwvm29.odqad.com,10,VMware Virtual Server,Retired,Test,Linux,Rick Johnson,Arapahoe - ViaWest,David Yurman On-Demand - 00063175,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50989.0,No,qvarlaeldb05,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm60.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Paul vanDijken,Arapahoe - ViaWest,-,Class A,MFG,Client,-,Laerdal Medical AS - 00063635,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50988.0,No,qvardssldb04,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm011.odqad.com,9,VMware Virtual Server,Active,Test,Linux,-,Arapahoe - ViaWest,DS Smith Slovakia sro - 00064024,Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50987.0,No,odlabldb01 - Citrix Demo,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Active,Test-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Citrix-Demo,QAD Cloud Support - 00092315,-,-,-,-,-
2016/12/01 20:37,1,VM Guest,50986.0,No,qvarlabldb04 (1),81834-vwnt06.odqad.com,ViaWest,Linux-NonProd,vwvm51.odqad.com,10,VMware Virtual Server,Retired,Unknown,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Lab Server,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50985.0,No,qvar9thldb04,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm007.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Jose Roso,Arapahoe - ViaWest,CoorsTek Inc. On Demand - 00063019,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50983.0,No,QVARIMRLDB03_Q116385,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm52.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Max Biddle,Arapahoe - ViaWest,"Deerfield Imaging, Inc - 00063796",Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50982.0,No,qvartcoldb05,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm12.odqad.com,10,VMware Virtual Server,Active,Migration,Linux,Murli Shastri,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,TK Holdings Inc On-Demand - 00063179,-,-,-,-
2016/12/26 05:55,2,VM Guest,50981.0,No,qvarhtlldb06,81834-vwnt06.odqad.com,ViaWest,Linux-NonProd,vwvm39.odqad.com,9,VMware Virtual Server,Retired,-,Linux,Bhadresh Patel,Arapahoe - ViaWest,Boler Company - 00060777 - Hendrickson Trailer,Class A,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50980.0,No,qoaeldb3,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm001.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Steve Rudelic,Arapahoe - ViaWest,-,Class A,MFG,Client,-,Omron Automotive - 00063409,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50979.0,No,QVARSEQLDB03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm012.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Denise Myers,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,Sequent Medical Inc. - 00061961,-,-,-,-
2018/01/10 21:00,1,VM Guest,50978.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2013.1EE OE10 QXtend 1.8.3 - qqadldb15,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50977.0,No,QVARSNALDB02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm001.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Denise Myers,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,Synaptive Medical Inc. - 00063627,-,-,-,-
2018/01/10 21:00,1,VM Guest,50976.0,Yes,base RHEL 6 64-bit FDA Golden Image - qqadldb1,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50975.0,No,qasrldb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm013.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Bhadresh Patel,Arapahoe - ViaWest,Edgewell Personal Care Brand - 00064283,Class C,MFG,Client,-,-,-,-,-,-,-
2017/06/02 08:35,2,VM Guest,50974.0,No,qvarhtgldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm003.odqad.com,10,VMware Virtual Server,Retired,Test,Linux,Rick Johnson,Arapahoe - ViaWest,HTG Molecular Diagnostics Inc - 00061307,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50973.0,No,qacildb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm003.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Steve Rudelic,Arapahoe - ViaWest,"Ace Controls (Pinghu)Co., Lt - 00060623",Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50972.0,Yes,Analytics VM,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,VMware Servers,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50971.0,No,qvarhspldb05,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm011.odqad.com,10,VMware Virtual Server,Active,Migration,Linux,Bhadresh Patel,Arapahoe - ViaWest,Hendrickson Spring Mexico - 00002548,Class A,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50970.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2013EE w%2fQXtend 1.8.3 OE11 - qqadldb01,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50969.0,No,base RHEL 7 64-bit FDA Golden Image - qqadldb17,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50968.0,No,qvartcoldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm012.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Murli Shastri,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,TK Holdings Inc On-Demand - 00063179,-,-,-,-
2018/01/10 21:00,1,VM Guest,50967.0,No,qvarkybldb05,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm014.odqad.com,10,VMware Virtual Server,Active,Base,Linux,Michal Woch,Arapahoe - ViaWest,-,Class A,MFG,Client,-,KYB Europe GmbH - 00002378,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50966.0,No,qvardanldb04,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm52.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Jose Roso,Arapahoe - ViaWest,Dana Limited - 00059413,Class A,MFG,Client,-,-,-,-,-,-,-
2017/08/22 10:40,2,VM Guest,50965.0,No,qvarconldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm012.odqad.com,10,VMware Virtual Server,Retired,Test,Linux,Bhadresh Patel,Arapahoe - ViaWest,Confluence Outdoor LLC - 00063758,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50964.0,No,OLD_base RHEL 6 64-bit FDA Golden Image QAD 2015EE w%2fQXtend 1.8.6 - qqadldb18,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Active,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50963.0,No,qvarcapldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm46.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Shailendra Kalgutkar,Arapahoe - ViaWest,Caplin Point Laboratories Lt - 00004191,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50962.0,No,qdekldb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm011.odqad.com,11,VMware Virtual Server,Active,Development||Test,Linux,Denise Myers,Arapahoe - ViaWest,Dekoron-Unitherm - 00052139,Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50961.0,No,qvaratbldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm002.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Bhadresh Patel,Arapahoe - ViaWest,"AccuTec Blades, Inc. - 00064270",Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50960.0,No,qvaraepldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm012.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Rick Johnson,Arapahoe - ViaWest,AEP Industries Inc. - 00063811,Class A,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50959.0,No,qamvldb3,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm011.odqad.com,10,VMware Virtual Server,Active,Migration,Linux,Bhadresh Patel,Arapahoe - ViaWest,AMVAC Chemical Corporation - 00061489,Class B,MFG,Client,-,-,-,-,-,-,-
2017/06/22 05:35,2,VM Guest,50958.0,No,qdssldb2.faulty-j4c,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm62.odqad.com,10,VMware Virtual Server,Retired,Unknown,Linux,Michal Woch,Arapahoe - ViaWest,DS Smith Plastics Limited - 00062299,Class A,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50957.0,No,qvarqblldb05,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,11,VMware Virtual Server,Active,Test-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,MFG,QAD Servers,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50956.0,No,QVARLAELDB03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm52.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Paul vanDijken,Arapahoe - ViaWest,-,Class A,MFG,Client,-,Laerdal Medical AS - 00063635,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50955.0,No,base RHEL 6 64-bit FDA MI QAD 2014EE OE11 + CSS QXtend 1.8.3 - qqadldb11,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50954.0,No,qfebldb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm007.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Jose Roso,Arapahoe - ViaWest,Ferro Enamel Brasil Ind.Com - 00063458,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50953.0,No,base RHEL 6 64-bit FDA MI QAD 2014EE OE11 w%2fQXtend 1.8.3 - qqadldb10,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50952.0,No,base RHEL 6 64-bit Non-FDA Golden Image QAD 2014SE - qqadldb20 - ddc DO NOT USE,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50951.0,No,qkdcldb1_split_master,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm62.odqad.com,10,VMware Virtual Server,Active,Unknown,Linux,Rayden Wang,Arapahoe - ViaWest,-,Class C,MFG,Client,-,Kaydon Bearing Suzhou(former) - 00061563,-,-,-,-,-
2017/11/23 18:40,1,VM Guest,50950.0,No,qkimldb7-Q1205493,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm013.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Rayden Wang,Arapahoe - ViaWest,-,Class C,MFG,Client,-,"KYB Mexico, S.A. de C.V. - 00063393",-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50949.0,No,base RHEL 6 64-bit FDA G. I. CSS webServer - qqadldb12,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50948.0,No,qvarhauldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm51.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Bhadresh Patel,Arapahoe - ViaWest,Hendrickson Aux Axle - 00065015,Class A,MFG,Client,-,-,-,-,-,-,-
2017/01/11 08:55,2,VM Guest,50947.0,No,odli503,81834-vwnt06.odqad.com,ViaWest,Non-Production,vwvm46.odqad.com,11,VMware Virtual Server,Retired,Development-Infra||Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50946.0,No,qoaeldb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm002.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Steve Rudelic,Arapahoe - ViaWest,-,Class A,MFG,Client,-,Omron Automotive - 00063409,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50945.0,No,base RHEL 6 64-bit NON-FDA Golden Image QAD 2009SE - qqadldb16,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50944.0,No,qvarnetdumpl01,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50943.0,No,qvarxlxldb21,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm013.odqad.com,12,VMware Virtual Server,Active,Migration||Development||Test,Linux,Rayden Wang,Arapahoe - ViaWest,-,Class C,TMS,Client,-,-,Xilinx Inc. - 00038989,-,-,-,-
2016/12/01 20:37,1,VM Guest,50942.0,No,qvarhubldb02 (1),81834-vwnt06.odqad.com,ViaWest,Linux-NonProd,vwvm51.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Denise Myers,Arapahoe - ViaWest,Hubbell Inc - 00061600,Class C,MFG,Client,-,-,-,-,-,-,-
2017/12/12 09:00,1,VM Guest,50941.0,No,qvarnnildb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm013.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Rick Johnson,Arapahoe - ViaWest,-,Class B,MFG,Client,-,NN Inc. - 00064410,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50940.0,No,odazaldb1,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Active,Test-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50939.0,No,qvarlaeldb06,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm51.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Paul vanDijken,Arapahoe - ViaWest,-,Class A,MFG,Client,-,Laerdal Medical AS - 00063635,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50938.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2014SE w%2f QXtend 1.8.3 - qqadldb13,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50937.0,Yes,base RHEL 6 64-bit FDA Golden Image QAD 2015EE w%2fQXtend 1.8.6 - qqadldb18,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50936.0,No,qvarkybldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm007.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Michal Woch,Arapahoe - ViaWest,-,Class A,MFG,Client,-,KYB Europe GmbH - 00002378,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50935.0,No,qvarimrldb06,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm62.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Max Biddle,Arapahoe - ViaWest,"Deerfield Imaging, Inc - 00063796",Class C,BPM,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50934.0,No,qvarowlldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm014.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Denise Myers,Arapahoe - ViaWest,-,Class B,MFG,Client,-,"Oakwood Laboratories, L.L.C. - 00064662",-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50933.0,No,qvararxldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm60.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Jose Roso,Arapahoe - ViaWest,Arthrex - 00047548,Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50932.0,No,qvarhsalwb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm61.odqad.com,11,VMware Virtual Server,Active,Test,Linux,Bhadresh Patel,Arapahoe - ViaWest,Hendrickson APAC Pty Ltd - 00064992,Class A,Web Warranty,Client,-,-,-,Yes,-,-,-
2018/01/10 21:00,1,VM Guest,50931.0,Yes,base RHEL 6 64-bit FDA Qualified Master Image - qvarqadldb20,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm50.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/08/22 10:40,2,VM Guest,50930.0,No,qvarconldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm58.odqad.com,10,VMware Virtual Server,Retired,Development,Linux,Bhadresh Patel,Arapahoe - ViaWest,Confluence Outdoor LLC - 00063758,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50929.0,No,qvarimrldb03_NETWORKDISCONNECTED,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm011.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Max Biddle,Arapahoe - ViaWest,"Deerfield Imaging, Inc - 00063796",Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50928.0,No,qvartcoldb07,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm12.odqad.com,10,VMware Virtual Server,Active,LDAT,Linux,Murli Shastri,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,TK Holdings Inc On-Demand - 00063179,-,-,-,-
2018/01/10 21:00,1,VM Guest,50927.0,No,qvarlabldb02a,81834-vwnt06.odqad.com,ViaWest,Cloud_Management_Cluster,vwvm49.odqad.com,10,VMware Virtual Server,Active,Test-Infra,Linux,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Lab Server,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50926.0,No,qvarwatldb04,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm003.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Joanna Mrozek,Arapahoe - ViaWest,-,Class A,MFG,Client,-,-,Watts Water Technologies EME - 00061651,-,-,-,-
2018/01/10 21:00,1,VM Guest,50925.0,No,qvarbtildb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm011.odqad.com,10,VMware Virtual Server,Active,Test,Linux,Denise Myers,Arapahoe - ViaWest,Best Theratronics Ltd. - 00021720,Class B,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50924.0,No,qvarsnvldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm62.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Max Biddle,Arapahoe - ViaWest,-,Class C,MFG,Client,-,-,Synovis Micro Companies - 00063566,-,-,-,-
2017/01/11 03:55,2,VM Guest,50923.0,No,qanrldb4,81834-vwnt06.odqad.com,ViaWest,Non-Production,vwvm46.odqad.com,11,VMware Virtual Server,Retired,Development||Test,Linux,Jose Roso,Arapahoe - ViaWest,Anritsu Company - 00061542,Class C,MFG,Client,-,-,-,-,-,-,-
2016/12/13 08:37,2,VM Guest,50831.0,No,vwnt06zvm,81834-vwnt06.odqad.com,ViaWest,Linux-NonProd,vwvm25.odqad.com,10,VMware Virtual Server,Retired,Production-Infra,Windows,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,QAD Servers,Zerto Controller,QAD Cloud Support - 00092315,-,-,-,-,-
2017/05/11 15:35,2,VM Host,50477.0,No,vwvm25.odqad.com,81834-vwnt06.odqad.com,ViaWest,Temp-Cluster,-,10,Bare Metal,Retired,Production-Infra,VMware,Michael Pack,Arapahoe - ViaWest,-,Unclassified,-,ESXi Host,QAD Infrastructure,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50236.0,No,qekuldb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm001.odqad.com,11,VMware Virtual Server,Active,Development||Test,Linux,Michal Woch,Arapahoe - ViaWest,Elhi Kunststoffen Industrie - 00052187,Class C,MFG,Client,-,-,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,50235.0,No,qmshldb2,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm001.odqad.com,11,VMware Virtual Server,Active,Development||Test,Linux,Rayden Wang,Arapahoe - ViaWest,HW Shanghai - 00003531,Class C,MFG,Client,-,-,-,-,-,-,-
2017/06/29 11:15,2,VM Guest,50234.0,No,qvarlshldb02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm002.odqad.com,11,VMware Virtual Server,Retired,Development||Test,Linux,Marcela Arguello,Arapahoe - ViaWest,-,Class B,MFG,Client,-,Lush Manufacturing On Demand - 00062924,-,-,-,-,-
